,Ch1,Ch2,Ch3,Ch4,randomforest,,,,nb-rf,,,,C50,,,,nb-c50,,,
4354,0.079419404,0.321948888,0.437291183,0.161340524,0.1679293,0.2815657,0.2739899,0.2765152,-0.088509896,0.040383188,0.163301283,-0.115174676,0.071428571,0.428571429,0.285714286,0.214285714,0.007990833,-0.106622541,0.151576897,-0.05294519
4355,0.361492478,0.165606831,0.090246578,0.382654113,0.3187415,0.1819425,0.1997264,0.2995896,0.042750978,-0.016335669,-0.109479822,0.083064513,0.5,0.166666667,0.166666667,0.166666667,-0.138507522,-0.001059836,-0.076420089,0.215987446
4356,0.172967951,0.30397032,0.448788232,0.074273497,0.2177531,0.3661581,0.2642164,0.1518724,-0.044785149,-0.06218778,0.184571832,-0.077598903,0.044444444,0.466666667,0.377777778,0.111111111,0.128523507,-0.162696347,0.071010454,-0.036837614
4357,0.258061525,0.325112784,0.132903899,0.283921791,0.1907984,0.3328823,0.1799729,0.2963464,0.067263125,-0.007769516,-0.047069001,-0.012424609,0.083333333,0.138888889,0.222222222,0.555555556,0.174728192,0.186223895,-0.089318323,-0.271633765
4358,0.39634626,0.342800418,0.101917186,0.158936137,0.2507232,0.4069431,0.1311475,0.2111861,0.14562306,-0.064142682,-0.029230314,-0.052249963,0.142857143,0.571428571,0.142857143,0.142857143,0.253489117,-0.228628153,-0.040939957,0.016078994
4359,0.644368034,0.180949737,0.087854063,0.086828166,0.5106383,0.1676596,0.1353191,0.186383,0.133729734,0.013290137,-0.047465037,-0.099554834,0.595744681,0.14893617,0.106382979,0.14893617,0.048623353,0.032013567,-0.018528916,-0.062108004
4360,0.026654297,0.464333686,0.231149676,0.277862341,0.09739634,0.4243009,0.2671167,0.2111861,-0.070742043,0.040032786,-0.035967024,0.066676241,0.153846154,0.230769231,0.076923077,0.538461538,-0.127191857,0.233564455,0.154226599,-0.260599197
4361,0.243315248,0.464033077,0.08079762,0.211854055,0.2310385,0.3663944,0.1470245,0.2555426,0.012276748,0.097638677,-0.06622688,-0.043688545,0.1,0.6,0.1,0.2,0.143315248,-0.135966923,-0.01920238,0.011854055
4362,0.563866005,0.186894237,0.19901296,0.050226798,0.3632509,0.2756184,0.2063604,0.1547703,0.200615105,-0.088724163,-0.00734744,-0.104543502,0.714285714,0.178571429,0.071428571,0.035714286,-0.150419709,0.008322808,0.127584389,0.014512512
4363,0.442082856,0.307919992,0.074699857,0.175297295,0.3050672,0.3061013,0.1623578,0.2264736,0.137015656,0.001818692,-0.087657943,-0.051176305,0.166666667,0.333333333,0.166666667,0.333333333,0.275416189,-0.025413341,-0.09196681,-0.158036038
4364,0.147676399,0.384404793,0.11703421,0.350884598,0.2085308,0.3886256,0.1952607,0.2075829,-0.060854401,-0.004220807,-0.07822649,0.143301698,0.142857143,0.428571429,0.285714286,0.142857143,0.004819256,-0.044166636,-0.168680076,0.208027455
4365,0.197673545,0.156578839,0.202386601,0.443361016,0.1838111,0.2175379,0.2293423,0.3693086,0.013862445,-0.060959061,-0.026955699,0.074052416,0.142857143,0.142857143,0.142857143,0.571428571,0.054816402,0.013721696,0.059529458,-0.128067555
4366,0.222167724,0.144928394,0.338824941,0.294078942,0.2296774,0.1703226,0.3174194,0.2825806,-0.007509676,-0.025394206,0.021405541,0.011498342,0.2,0.2,0.4,0.2,0.022167724,-0.055071606,-0.061175059,0.094078942
4367,0.568590894,0.057485149,0.112942193,0.260981764,0.3191197,0.1856946,0.1939477,0.301238,0.249471194,-0.128209451,-0.081005507,-0.040256236,0.2,0.14,0.1,0.56,0.368590894,-0.082514851,0.012942193,-0.299018236
4368,0.272596572,0.201861436,0.289352334,0.236189658,0.408998,0.1370143,0.2300613,0.2239264,-0.136401428,0.064847136,0.059291034,0.012263258,0.555555556,0.111111111,0.222222222,0.111111111,-0.282958984,0.090750325,0.067130112,0.125078547
4369,0.184988068,0.093470679,0.549861977,0.171679276,0.1660606,0.2157576,0.3527273,0.2654545,0.018927468,-0.122286921,0.197134677,-0.093775224,0.125,0.25,0.25,0.375,0.059988068,-0.156529321,0.299861977,-0.203320724
4370,0.111735497,0.132393199,0.255059773,0.50081153,0.1560847,0.1759259,0.3783069,0.2896825,-0.044349203,-0.043532701,-0.123247127,0.21112903,0.076923077,0.076923077,0.538461538,0.307692308,0.03481242,0.055470122,-0.283401765,0.193119222
4371,0.184159667,0.717135818,0.023508658,0.075195857,0.1460481,0.467354,0.112543,0.274055,0.038111567,0.249781818,-0.089034342,-0.198859143,0.136363636,0.606060606,0.090909091,0.166666667,0.047796031,0.111075212,-0.067400433,-0.09147081
4372,0.039713946,0.308123783,0.498552005,0.153610267,0.1544276,0.25054,0.25054,0.3444924,-0.114713654,0.057583783,0.248012005,-0.190882133,0.166666667,0.333333333,0.333333333,0.166666667,-0.126952721,-0.02520955,0.165218672,-0.0130564
4373,0.407730025,0.337520496,0.129361347,0.125388133,0.1795735,0.3097643,0.1526375,0.3580247,0.228156525,0.027756196,-0.023276153,-0.232636567,0.166666667,0.166666667,0.333333333,0.333333333,0.241063358,0.170853829,-0.203971986,-0.2079452
4374,0.574003583,0.073130858,0.325380734,0.027484825,0.4056474,0.1046832,0.2699725,0.219697,0.168356183,-0.031552342,0.055408234,-0.192212175,0.111111111,0.666666667,0.111111111,0.111111111,0.462892472,-0.593535809,0.214269623,-0.083626286
4375,0.160653971,0.191818645,0.487241133,0.160286251,0.1280547,0.1603128,0.3998045,0.311828,0.032599271,0.031505845,0.087436633,-0.151541749,0.0625,0.125,0.6875,0.125,0.098153971,0.066818645,-0.200258867,0.035286251
4376,0.063106116,0.62093128,0.222481738,0.093480867,0.1283113,0.4279801,0.1796358,0.2640728,-0.065205184,0.19295118,0.042845938,-0.170591933,0.285714286,0.285714286,0.142857143,0.285714286,-0.22260817,0.335216994,0.079624595,-0.192233419
4377,0.490365417,0.142949459,0.116164978,0.250520146,0.2790224,0.185336,0.2107943,0.3248473,0.211343017,-0.042386541,-0.094629322,-0.074327154,0.566666667,0.066666667,0.166666667,0.2,-0.07630125,0.076282792,-0.050501689,0.050520146
4378,0.090136342,0.457810921,0.380818082,0.071234655,0.1308017,0.2732068,0.2594937,0.3364979,-0.040665358,0.184604121,0.121324382,-0.265263245,0.166666667,0.333333333,0.333333333,0.166666667,-0.076530325,0.124477588,0.047484749,-0.095432012
4379,0.253953454,0.160951611,0.136599961,0.448494974,0.2497123,0.2105869,0.1726122,0.3670886,0.004241154,-0.049635289,-0.036012239,0.081406374,0.333333333,0.166666667,0.166666667,0.333333333,-0.079379879,-0.005715056,-0.030066706,0.115161641
4380,0.060704383,0.362954173,0.486206648,0.090134796,0.11875,0.25,0.3464286,0.2848214,-0.058045617,0.112954173,0.139778048,-0.194686604,0.2,0.3,0.4,0.1,-0.139295617,0.062954173,0.086206648,-0.009865204
4381,0.27519682,0.521598677,0.115152813,0.08805169,0.3191336,0.2743682,0.1761733,0.2303249,-0.04393678,0.247230477,-0.061020487,-0.14227321,0.166666667,0.5,0.166666667,0.166666667,0.108530153,0.021598677,-0.051513854,-0.078614977
4382,0.040030069,0.37708052,0.525459788,0.057429623,0.1183346,0.3469686,0.3016801,0.2330168,-0.078304531,0.03011192,0.223779688,-0.175587177,0.153846154,0.230769231,0.076923077,0.538461538,-0.113816085,0.146311289,0.448536711,-0.481031915
4383,0.375641943,0.119286864,0.450220134,0.054851059,0.2815249,0.1979472,0.2866569,0.233871,0.094117043,-0.078660336,0.163563234,-0.179019941,0.333333333,0.266666667,0.266666667,0.133333333,0.04230861,-0.147379803,0.183553467,-0.078482274
4384,0.115522679,0.155849122,0.558768073,0.169860126,0.1569966,0.1365188,0.3435722,0.3629124,-0.041473921,0.019330322,0.215195873,-0.193052274,0.090909091,0.090909091,0.727272727,0.090909091,0.024613588,0.064940031,-0.168504654,0.078951035
4385,0.350873942,0.467343879,0.163617236,0.018164942,0.2825806,0.2651613,0.2464516,0.2058065,0.068293342,0.202182579,-0.082834364,-0.187641558,0.0625,0.8125,0.0625,0.0625,0.288373942,-0.345156121,0.101117236,-0.044335058
4386,0.400740474,0.27612452,0.259641117,0.063493889,0.2896552,0.1827586,0.2525862,0.275,0.111085274,0.09336592,0.007054917,-0.211506111,0.2,0.2,0.5,0.1,0.200740474,0.07612452,-0.240358883,-0.036506111
4387,0.141024819,0.1526578,0.439217357,0.267100023,0.2197125,0.1447639,0.3080082,0.3275154,-0.078687681,0.0078939,0.131209157,-0.060415377,0.285714286,0.428571429,0.142857143,0.142857143,-0.144689467,-0.275913629,0.296360214,0.12424288
4388,0.124965236,0.139011825,0.705354861,0.030668078,0.1636097,0.1760822,0.4262656,0.2340426,-0.038644464,-0.037070375,0.279089261,-0.203374522,0.125,0.125,0.625,0.125,-3.47639E-05,0.014011825,0.080354861,-0.094331922
4389,0.172984381,0.469803901,0.297557996,0.059653723,0.1243446,0.3790262,0.2576779,0.2389513,0.048639781,0.090777701,0.039880096,-0.179297577,0.152173913,0.47826087,0.239130435,0.130434783,0.020810468,-0.008456969,0.058427561,-0.07078106
4390,0.482561966,0.049031325,0.089009804,0.379396905,0.4223602,0.1218944,0.1878882,0.2678571,0.060201766,-0.072863075,-0.098878396,0.111539805,0.5,0.166666667,0.166666667,0.166666667,-0.017438034,-0.117635342,-0.077656863,0.212730238
4391,0.360659769,0.14686582,0.158763506,0.333710905,0.2268817,0.188172,0.2139785,0.3709677,0.133778069,-0.04130618,-0.055214994,-0.037256795,0.222222222,0.222222222,0.111111111,0.444444444,0.138437547,-0.075356402,0.047652395,-0.110733539
4392,0.042051248,0.305368613,0.591610449,0.06096969,0.1110217,0.2727273,0.3386967,0.2775543,-0.068970452,0.032641313,0.252913749,-0.21658461,0.166666667,0.166666667,0.166666667,0.5,-0.124615419,0.138701946,0.424943782,-0.43903031
4393,0.190885164,0.347613978,0.1014392,0.360061658,0.2597995,0.2734731,0.1522334,0.3144941,-0.068914336,0.074140878,-0.0507942,0.045567558,0.09375,0.6875,0.046875,0.171875,0.097135164,-0.339886022,0.0545642,0.188186658
4394,0.171843944,0.138396797,0.419301645,0.270457614,0.2523452,0.1819887,0.2420263,0.3236398,-0.080501256,-0.043591903,0.177275345,-0.053182186,0.2,0.2,0.2,0.4,-0.028156056,-0.061603203,0.219301645,-0.129542386
4395,0.186775779,0.093600282,0.155756937,0.563867002,0.2204444,0.1662222,0.3066667,0.3066667,-0.033668621,-0.072621918,-0.150909763,0.257200302,0.142857143,0.142857143,0.428571429,0.285714286,0.043918636,-0.049256861,-0.272814492,0.278152716
4396,0.416662932,0.104161122,0.201184818,0.277991127,0.3173913,0.1617391,0.2208696,0.3,0.099271632,-0.057577978,-0.019684782,-0.022008873,0.166666667,0.333333333,0.166666667,0.333333333,0.249996265,-0.229172211,0.034518151,-0.055342206
4397,0.441221533,0.425619926,0.055582588,0.077575953,0.369108,0.2654097,0.1153009,0.2501813,0.072113533,0.160210226,-0.059718312,-0.172605347,0.65,0.2,0.05,0.1,-0.208778467,0.225619926,0.005582588,-0.022424047
4398,0.11609768,0.303285198,0.164111824,0.416505297,0.1902703,0.2756757,0.1610811,0.372973,-0.07417262,0.027609498,0.003030724,0.043532297,0.142857143,0.142857143,0.142857143,0.571428571,-0.026759463,0.160428055,0.021254681,-0.154923274
4399,0.285978257,0.182136408,0.203749261,0.328136074,0.2853698,0.2339228,0.2033762,0.2773312,0.000608457,-0.051786392,0.000373061,0.050804874,0.2,0.3,0.4,0.1,0.085978257,-0.117863592,-0.196250739,0.228136074
4400,0.070446802,0.353928865,0.049796158,0.525828176,0.134715,0.3471503,0.1606218,0.357513,-0.064268198,0.006778565,-0.110825642,0.168315176,0.125,0.125,0.125,0.625,-0.054553198,0.228928865,-0.075203842,-0.099171824
4401,0.072164295,0.516226013,0.058170144,0.353439548,0.204461,0.3336431,0.1412639,0.320632,-0.132296705,0.182582913,-0.083093756,0.032807548,0.111111111,0.111111111,0.111111111,0.666666667,-0.038946816,0.405114902,-0.052940967,-0.313227119
4402,0.138419546,0.405696826,0.121515203,0.334368424,0.2058304,0.2676678,0.2217314,0.3047703,-0.067410854,0.138029026,-0.100216197,0.029598124,0.052631579,0.473684211,0.105263158,0.368421053,0.085787967,-0.067987385,0.016252045,-0.034052629
4403,0.337566897,0.083329773,0.489085553,0.090017777,0.2212826,0.1198027,0.4157858,0.243129,0.116284297,-0.036472927,0.073299753,-0.153111223,0.108108108,0.054054054,0.810810811,0.027027027,0.229458789,0.029275719,-0.321725258,0.06299075
4404,0.048043415,0.052028656,0.320170545,0.579757384,0.1946903,0.1139381,0.3097345,0.3816372,-0.146646885,-0.061909444,0.010436045,0.198120184,0.142857143,0.142857143,0.142857143,0.571428571,-0.094813728,-0.090828487,0.177313402,0.008328813
4405,0.299783909,0.158854676,0.045335943,0.496025472,0.2437432,0.2361262,0.1447225,0.3754081,0.056040709,-0.077271524,-0.099386557,0.120617372,0.333333333,0.333333333,0.166666667,0.166666667,-0.033549424,-0.174478657,-0.121330724,0.329358805
4406,0.465778804,0.043775258,0.238512902,0.251933035,0.3110687,0.1278626,0.2318702,0.3291985,0.154710104,-0.084087342,0.006642702,-0.077265465,0.125,0.25,0.125,0.5,0.340778804,-0.206224742,0.113512902,-0.248066965
4407,0.066039525,0.083143462,0.08475882,0.766058193,0.1892265,0.1616022,0.1726519,0.4765193,-0.123186975,-0.078458738,-0.08789308,0.289538893,0.111111111,0.111111111,0.222222222,0.555555556,-0.045071586,-0.027967649,-0.137463402,0.210502637
4408,0.12495407,0.124071143,0.042023181,0.708951606,0.2817746,0.1690647,0.1354916,0.4136691,-0.15682053,-0.044993557,-0.093468419,0.295282506,0.176470588,0.117647059,0.058823529,0.647058824,-0.051516518,0.006424084,-0.016800348,0.061892782
4409,0.036407749,0.336042771,0.449949331,0.17760015,0.2012645,0.2897787,0.3287671,0.1801897,-0.164856751,0.046264071,0.121182231,-0.00258955,0.033333333,0.466666667,0.166666667,0.333333333,0.003074416,-0.130623896,0.283282664,-0.155733183
4410,0.382663557,0.271376294,0.117707332,0.228252817,0.3133402,0.2761117,0.2337125,0.1768356,0.069323357,-0.004735406,-0.116005168,0.051417217,0.428571429,0.285714286,0.142857143,0.142857143,-0.045907872,-0.014337992,-0.025149811,0.085395674
4411,0.06773972,0.102465841,0.755943978,0.073850461,0.1351103,0.2279412,0.4797794,0.1571691,-0.06737058,-0.125475359,0.276164578,-0.083318639,0.083333333,0.138888889,0.222222222,0.555555556,-0.015593613,-0.036423048,0.533721756,-0.481705095
4412,0.233661415,0.153657315,0.105585034,0.507096235,0.328849,0.1973094,0.2182362,0.2556054,-0.095187585,-0.043652085,-0.112651166,0.251490835,0.181818182,0.090909091,0.181818182,0.545454545,0.051843233,0.062748224,-0.076233148,-0.03835831
4413,0.034222972,0.078148976,0.808303159,0.079324893,0.1434469,0.1940144,0.4860681,0.1764706,-0.109223928,-0.115865424,0.322235059,-0.097145707,0.166666667,0.166666667,0.166666667,0.5,-0.132443695,-0.088517691,0.641636492,-0.420675107
4414,0.216943482,0.45059479,0.075807767,0.256653962,0.3375859,0.3581943,0.1364082,0.1678116,-0.120642418,0.09240049,-0.060600433,0.088842362,0.333333333,0.166666667,0.166666667,0.333333333,-0.116389851,0.283928123,-0.0908589,-0.076679371
4415,0.336563902,0.164799106,0.113645102,0.38499189,0.2888889,0.2388889,0.2347222,0.2375,0.047675002,-0.074089794,-0.121077098,0.14749189,0.2,0.2,0.2,0.4,0.136563902,-0.035200894,-0.086354898,-0.01500811
4416,0.205787455,0.137653687,0.344080728,0.31247813,0.328169,0.1901408,0.2408451,0.2408451,-0.122381545,-0.052487113,0.103235628,0.07163303,0.571428571,0.142857143,0.142857143,0.142857143,-0.365641116,-0.005203456,0.201223585,0.169620987
4417,0.1098857,0.205555469,0.259709802,0.42484903,0.2471751,0.2542373,0.2570621,0.2415254,-0.1372894,-0.048681831,0.002647702,0.18332363,0.375,0.125,0.125,0.375,-0.2651143,0.080555469,0.134709802,0.04984903
4418,0.265869523,0.320543323,0.261098932,0.152488222,0.3521505,0.1774194,0.3172043,0.1532258,-0.086280977,0.143123923,-0.056105368,-0.000737578,0.333333333,0.111111111,0.333333333,0.222222222,-0.06746381,0.209432212,-0.072234401,-0.069734
4419,0.108154368,0.351595726,0.523008565,0.017241341,0.1499673,0.3693517,0.3686968,0.1119843,-0.041812932,-0.017755974,0.154311765,-0.094742959,0.4,0.2,0.2,0.2,-0.291845632,0.151595726,0.323008565,-0.182758659
4420,0.054713727,0.665037252,0.131012855,0.149236167,0.1740891,0.4504049,0.2024291,0.1730769,-0.119375373,0.214632352,-0.071416245,-0.023840733,0.142857143,0.285714286,0.142857143,0.428571429,-0.088143416,0.379322966,-0.011844288,-0.279335262
4421,0.497494473,0.135289749,0.149465942,0.217749836,0.4005168,0.2420327,0.2101637,0.1472868,0.096977673,-0.106742951,-0.060697758,0.070463036,0.111111111,0.222222222,0.555555556,0.111111111,0.386383362,-0.086932473,-0.406089614,0.106638725
4422,0.059012609,0.276565683,0.580429677,0.083992032,0.1411765,0.2723982,0.4316742,0.1547511,-0.082163891,0.004167483,0.148755477,-0.070759068,0.033333333,0.466666667,0.166666667,0.333333333,0.025679276,-0.190100984,0.41376301,-0.249341301
4423,0.267713835,0.280987995,0.243630878,0.207667291,0.4287269,0.18716,0.1980413,0.1860718,-0.161013065,0.093827995,0.045589578,0.021595491,0.454545455,0.090909091,0.090909091,0.363636364,-0.18683162,0.190078904,0.152721787,-0.155969073
4424,0.053752475,0.093080642,0.530155168,0.323011714,0.208284,0.208284,0.3810651,0.2023669,-0.154531525,-0.115203358,0.149090068,0.120644814,0.0625,0.125,0.6875,0.125,-0.008747525,-0.031919358,-0.157344832,0.198011714
4425,0.183611533,0.186805628,0.446408585,0.183174255,0.2730769,0.2067308,0.3557692,0.1644231,-0.089465367,-0.019925172,0.090639385,0.018751155,0.1,0.1,0.1,0.7,0.083611533,0.086805628,0.346408585,-0.516825745
4426,0.526231798,0.060100904,0.178091751,0.235575547,0.2988134,0.175836,0.3408846,0.184466,0.227418398,-0.115735096,-0.162792849,0.051109547,0.4,0.2,0.2,0.2,0.126231798,-0.139899096,-0.021908249,0.035575547
4427,0.083407396,0.11038176,0.486923816,0.319287028,0.1880952,0.2297619,0.3785714,0.2035714,-0.104687804,-0.11938014,0.108352416,0.115715628,0.083333333,0.083333333,0.25,0.583333333,7.40627E-05,0.027048427,0.236923816,-0.264046305
4428,0.085066255,0.22801396,0.161884228,0.525035557,0.1762065,0.2199776,0.2356902,0.3681257,-0.091140245,0.00803636,-0.073805972,0.156909857,0.111111111,0.222222222,0.111111111,0.555555556,-0.026044856,0.005791738,0.050773117,-0.030519999
4429,0.363036715,0.130739195,0.271699357,0.234524734,0.2163743,0.2011696,0.1988304,0.3836257,0.146662415,-0.070430405,0.072868957,-0.149100966,0.5,0.166666667,0.166666667,0.166666667,-0.136963285,-0.035927472,0.10503269,0.067858067
4430,0.197037277,0.048755401,0.485062377,0.269144945,0.2800702,0.1000878,0.3318701,0.2879719,-0.083032923,-0.051332399,0.153192277,-0.018826955,0.153846154,0.153846154,0.538461538,0.153846154,0.043191123,-0.105090753,-0.053399161,0.115298791
4431,0.087257902,0.095084388,0.634808177,0.182849534,0.1094033,0.1292948,0.4647378,0.2965642,-0.022145398,-0.034210412,0.170070377,-0.113714666,0.1,0.1,0.1,0.7,-0.012742098,-0.004915612,0.534808177,-0.517150466
4432,0.210738265,0.20073892,0.085910556,0.502612259,0.1965924,0.2437746,0.129751,0.429882,0.014145865,-0.04303568,-0.043840444,0.072730259,0.16,0.2,0.16,0.48,0.050738265,0.00073892,-0.074089444,0.022612259
4433,0.257773212,0.30080469,0.056463522,0.384958577,0.3145631,0.2495146,0.1174757,0.3184466,-0.056789888,0.05129009,-0.061012178,0.066511977,0.142857143,0.142857143,0.142857143,0.571428571,0.114916069,0.157947547,-0.086393621,-0.186469994
4434,0.1357301,0.066139298,0.35579573,0.442334872,0.2213001,0.1493776,0.175657,0.4536653,-0.08557,-0.083238302,0.18013873,-0.011330428,0.307692308,0.230769231,0.076923077,0.384615385,-0.171962208,-0.164629933,0.278872653,0.057719487
4435,0.111867894,0.154640009,0.160333102,0.573158994,0.1452055,0.2164384,0.1890411,0.4493151,-0.033337606,-0.061798391,-0.028707998,0.123843894,0.066666667,0.333333333,0.266666667,0.333333333,0.045201227,-0.178693324,-0.106333565,0.239825661
4436,0.41913066,0.176555375,0.141205821,0.263108144,0.3289582,0.168991,0.2329779,0.269073,0.09017246,0.007564375,-0.091772079,-0.005964856,0.5,0.125,0.25,0.125,-0.08086934,0.051555375,-0.108794179,0.138108144
